image_name,batch_label,label_number,label_name,dataset,tain/validation/test
b'stud_mare_s_001477.png',data_batch_1,7,horse,cifar10,train
b'arabian_s_000751.png',data_batch_1,7,horse,cifar10,train
b'rangifer_caribou_s_000586.png',data_batch_1,4,deer,cifar10,train
b'monoplane_s_000036.png',data_batch_1,0,airplane,cifar10,train
b'house_cat_s_001321.png',data_batch_1,3,cat,cifar10,train
b'stealth_fighter_s_000240.png',data_batch_1,0,airplane,cifar10,train
b'oil_tanker_s_000129.png',data_batch_1,8,ship,cifar10,train
b'tipper_truck_s_000416.png',data_batch_1,9,truck,cifar10,train
b'roe_deer_s_000358.png',data_batch_1,4,deer,cifar10,train
b'rhea_americana_s_000475.png',data_batch_1,2,bird,cifar10,train
b'lippizaner_s_000517.png',data_batch_1,7,horse,cifar10,train
b'cassowary_s_000297.png',data_batch_1,2,bird,cifar10,train
b'pekingese_s_001675.png',data_batch_1,5,dog,cifar10,train
b'accentor_s_001058.png',data_batch_1,2,bird,cifar10,train
b'lapdog_s_000227.png',data_batch_1,5,dog,cifar10,train
b'auto_s_001153.png',data_batch_1,1,automobile,cifar10,train
b'fire_engine_s_000443.png',data_batch_1,9,truck,cifar10,train
b'muntjac_s_000815.png',data_batch_1,4,deer,cifar10,train
b'lightship_s_000090.png',data_batch_1,8,ship,cifar10,train
b'dog_s_002441.png',data_batch_1,5,dog,cifar10,train
b'auto_s_001951.png',data_batch_1,1,automobile,cifar10,train
b'arabian_s_000328.png',data_batch_1,7,horse,cifar10,train
b'odocoileus_hemionus_s_000188.png',data_batch_1,4,deer,cifar10,train
b'barking_deer_s_000019.png',data_batch_1,4,deer,cifar10,train
b'dive_bomber_s_001486.png',data_batch_1,0,airplane,cifar10,train
b'bufo_viridis_s_000503.png',data_batch_1,6,frog,cifar10,train
b'wrecker_s_002294.png',data_batch_1,9,truck,cifar10,train
b'monoplane_s_000206.png',data_batch_1,0,airplane,cifar10,train
b'arabian_s_002282.png',data_batch_1,7,horse,cifar10,train
b'speedboat_s_002160.png',data_batch_1,8,ship,cifar10,train
b'cargo_vessel_s_002136.png',data_batch_1,8,ship,cifar10,train
b'garbage_truck_s_000726.png',data_batch_1,9,truck,cifar10,train
b'delivery_truck_s_001468.png',data_batch_1,9,truck,cifar10,train
b'house_cat_s_002240.png',data_batch_1,3,cat,cifar10,train
b'house_cat_s_000045.png',data_batch_1,3,cat,cifar10,train
b'caribou_s_002007.png',data_batch_1,4,deer,cifar10,train
b'propeller_plane_s_000451.png',data_batch_1,0,airplane,cifar10,train
b'fallow_deer_s_001082.png',data_batch_1,4,deer,cifar10,train
b'dog_s_001897.png',data_batch_1,5,dog,cifar10,train
b'bufo_bufo_s_001631.png',data_batch_1,6,frog,cifar10,train
b'spadefoot_s_000191.png',data_batch_1,6,frog,cifar10,train
b'multiengine_airplane_s_000186.png',data_batch_1,0,airplane,cifar10,train
b'auto_s_002359.png',data_batch_1,1,automobile,cifar10,train
b'stealth_bomber_s_001607.png',data_batch_1,0,airplane,cifar10,train
b'passenger_ship_s_000582.png',data_batch_1,8,ship,cifar10,train
b'airliner_s_001297.png',data_batch_1,0,airplane,cifar10,train
b'fallow_deer_s_000973.png',data_batch_1,4,deer,cifar10,train
b'speedboat_s_000178.png',data_batch_1,8,ship,cifar10,train
b'boat_s_001444.png',data_batch_1,8,ship,cifar10,train
b'estate_car_s_000712.png',data_batch_1,1,automobile,cifar10,train
b'english_toy_spaniel_s_000888.png',data_batch_1,5,dog,cifar10,train
b'passerine_s_000699.png',data_batch_1,2,bird,cifar10,train
b'rana_pipiens_s_000286.png',data_batch_1,6,frog,cifar10,train
b'tanker_s_000025.png',data_batch_1,8,ship,cifar10,train
b'car_s_001956.png',data_batch_1,1,automobile,cifar10,train
b'stealth_bomber_s_000424.png',data_batch_1,0,airplane,cifar10,train
b'airliner_s_001070.png',data_batch_1,0,airplane,cifar10,train
b'stud_mare_s_001348.png',data_batch_1,7,horse,cifar10,train
b'quarter_horse_s_000282.png',data_batch_1,7,horse,cifar10,train
b'maltese_s_001818.png',data_batch_1,5,dog,cifar10,train
b'lorry_s_001786.png',data_batch_1,9,truck,cifar10,train
b'true_frog_s_000064.png',data_batch_1,6,frog,cifar10,train
b'cassowary_s_001372.png',data_batch_1,2,bird,cifar10,train
b'houseboat_s_000626.png',data_batch_1,8,ship,cifar10,train
b'domestic_cat_s_000035.png',data_batch_1,3,cat,cifar10,train
b'deer_s_001596.png',data_batch_1,4,deer,cifar10,train
b'cow_pony_s_000803.png',data_batch_1,7,horse,cifar10,train
b'tabby_cat_s_001466.png',data_batch_1,3,cat,cifar10,train
b'tipper_truck_s_001525.png',data_batch_1,9,truck,cifar10,train
b'stealth_fighter_s_000533.png',data_batch_1,0,airplane,cifar10,train
b'station_wagon_s_000750.png',data_batch_1,1,automobile,cifar10,train
b'wagtail_s_001549.png',data_batch_1,2,bird,cifar10,train
b'rangifer_caribou_s_000985.png',data_batch_1,4,deer,cifar10,train
b'cargo_ship_s_000408.png',data_batch_1,8,ship,cifar10,train
b'cab_s_000788.png',data_batch_1,1,automobile,cifar10,train
b'flatboat_s_000044.png',data_batch_1,8,ship,cifar10,train
b'bufo_viridis_s_000457.png',data_batch_1,6,frog,cifar10,train
b'fallow_deer_s_000040.png',data_batch_1,4,deer,cifar10,train
b'barren_ground_caribou_s_000077.png',data_batch_1,4,deer,cifar10,train
b'pekinese_s_000453.png',data_batch_1,5,dog,cifar10,train
b'female_horse_s_000358.png',data_batch_1,7,horse,cifar10,train
b'compact_car_s_000869.png',data_batch_1,1,automobile,cifar10,train
b'tabby_cat_s_002454.png',data_batch_1,3,cat,cifar10,train
b'delivery_truck_s_000864.png',data_batch_1,9,truck,cifar10,train
b'cargo_ship_s_000802.png',data_batch_1,8,ship,cifar10,train
b'attack_aircraft_s_000037.png',data_batch_1,0,airplane,cifar10,train
b'convertible_s_000037.png',data_batch_1,1,automobile,cifar10,train
b'broodmare_s_001448.png',data_batch_1,7,horse,cifar10,train
b'toy_spaniel_s_001286.png',data_batch_1,5,dog,cifar10,train
b'packet_boat_s_001206.png',data_batch_1,8,ship,cifar10,train
b'ostrich_s_001564.png',data_batch_1,2,bird,cifar10,train
b'hospital_ship_s_001658.png',data_batch_1,8,ship,cifar10,train
b'stealth_bomber_s_001035.png',data_batch_1,0,airplane,cifar10,train
b'stag_s_002583.png',data_batch_1,4,deer,cifar10,train
b'police_cruiser_s_000629.png',data_batch_1,1,automobile,cifar10,train
b'merchant_ship_s_001242.png',data_batch_1,8,ship,cifar10,train
b'dump_truck_s_001584.png',data_batch_1,9,truck,cifar10,train
b'cargo_ship_s_001830.png',data_batch_1,8,ship,cifar10,train
b'nandu_s_000721.png',data_batch_1,2,bird,cifar10,train
b'garbage_truck_s_001119.png',data_batch_1,9,truck,cifar10,train
b'lorry_s_002317.png',data_batch_1,9,truck,cifar10,train
b'wagtail_s_001445.png',data_batch_1,2,bird,cifar10,train
b'lipizzan_s_002049.png',data_batch_1,7,horse,cifar10,train
b'maltese_s_000948.png',data_batch_1,5,dog,cifar10,train
b'quarter_horse_s_000798.png',data_batch_1,7,horse,cifar10,train
b'house_cat_s_001472.png',data_batch_1,3,cat,cifar10,train
b'tank_ship_s_001155.png',data_batch_1,8,ship,cifar10,train
b'hospital_ship_s_001838.png',data_batch_1,8,ship,cifar10,train
b'mule_deer_s_000581.png',data_batch_1,4,deer,cifar10,train
b'deer_s_001329.png',data_batch_1,4,deer,cifar10,train
b'rhea_americana_s_000268.png',data_batch_1,2,bird,cifar10,train
b'lippizan_s_000440.png',data_batch_1,7,horse,cifar10,train
b'convertible_s_002117.png',data_batch_1,1,automobile,cifar10,train
b'bufo_marinus_s_001567.png',data_batch_1,6,frog,cifar10,train
b'roe_deer_s_000690.png',data_batch_1,4,deer,cifar10,train
b'twinjet_s_000481.png',data_batch_1,0,airplane,cifar10,train
b'american_elk_s_001743.png',data_batch_1,4,deer,cifar10,train
b'bufo_viridis_s_000254.png',data_batch_1,6,frog,cifar10,train
b'dumper_s_000179.png',data_batch_1,9,truck,cifar10,train
b'lippizan_s_000323.png',data_batch_1,7,horse,cifar10,train
b'leopard_frog_s_000058.png',data_batch_1,6,frog,cifar10,train
b'prunella_modularis_s_000578.png',data_batch_1,2,bird,cifar10,train
b'maltese_s_001867.png',data_batch_1,5,dog,cifar10,train
b'toy_dog_s_001358.png',data_batch_1,5,dog,cifar10,train
b'police_cruiser_s_000500.png',data_batch_1,1,automobile,cifar10,train
b'broodmare_s_001589.png',data_batch_1,7,horse,cifar10,train
b'passerine_s_000381.png',data_batch_1,2,bird,cifar10,train
b'accentor_s_000424.png',data_batch_1,2,bird,cifar10,train
b'finch_s_000617.png',data_batch_1,2,bird,cifar10,train
b'trucking_rig_s_001111.png',data_batch_1,9,truck,cifar10,train
b'canis_familiaris_s_001059.png',data_batch_1,5,dog,cifar10,train
b'cervus_elaphus_s_000813.png',data_batch_1,4,deer,cifar10,train
b'cassowary_s_000339.png',data_batch_1,2,bird,cifar10,train
b'buckskin_s_000325.png',data_batch_1,7,horse,cifar10,train
b'lightship_s_001019.png',data_batch_1,8,ship,cifar10,train
b'shooting_brake_s_001330.png',data_batch_1,1,automobile,cifar10,train
b'tomcat_s_002649.png',data_batch_1,3,cat,cifar10,train
b'barren_ground_caribou_s_000174.png',data_batch_1,4,deer,cifar10,train
b'cat_s_000572.png',data_batch_1,3,cat,cifar10,train
b'walking_horse_s_002079.png',data_batch_1,7,horse,cifar10,train
b'rana_temporaria_s_001139.png',data_batch_1,6,frog,cifar10,train
b'tipper_s_000007.png',data_batch_1,9,truck,cifar10,train
b'freighter_s_000661.png',data_batch_1,8,ship,cifar10,train
b'stealth_fighter_s_000020.png',data_batch_1,0,airplane,cifar10,train
b'goliath_frog_s_000205.png',data_batch_1,6,frog,cifar10,train
b'stealth_bomber_s_000703.png',data_batch_1,0,airplane,cifar10,train
b'prunella_modularis_s_000795.png',data_batch_1,2,bird,cifar10,train
b'struthio_camelus_s_000331.png',data_batch_1,2,bird,cifar10,train
b'dunnock_s_000956.png',data_batch_1,2,bird,cifar10,train
b'auto_s_001284.png',data_batch_1,1,automobile,cifar10,train
b'scow_s_000831.png',data_batch_1,8,ship,cifar10,train
b'fallow_deer_s_001256.png',data_batch_1,4,deer,cifar10,train
b'stealth_fighter_s_001297.png',data_batch_1,0,airplane,cifar10,train
b'estate_car_s_000845.png',data_batch_1,1,automobile,cifar10,train
b'ship_s_001691.png',data_batch_1,8,ship,cifar10,train
b'abandoned_ship_s_000977.png',data_batch_1,8,ship,cifar10,train
b'wagon_s_001298.png',data_batch_1,1,automobile,cifar10,train
b'feist_s_000354.png',data_batch_1,5,dog,cifar10,train
b'lipizzan_s_001600.png',data_batch_1,7,horse,cifar10,train
b'leopard_frog_s_001700.png',data_batch_1,6,frog,cifar10,train
b'cervus_elaphus_s_000066.png',data_batch_1,4,deer,cifar10,train
b'toy_s_000517.png',data_batch_1,5,dog,cifar10,train
b'cargo_ship_s_000556.png',data_batch_1,8,ship,cifar10,train
b'stallion_s_001717.png',data_batch_1,7,horse,cifar10,train
b'coupe_s_001004.png',data_batch_1,1,automobile,cifar10,train
b'camion_s_001068.png',data_batch_1,9,truck,cifar10,train
b'coupe_s_000001.png',data_batch_1,1,automobile,cifar10,train
b'garbage_truck_s_001253.png',data_batch_1,9,truck,cifar10,train
b'sea_boat_s_001960.png',data_batch_1,8,ship,cifar10,train
b'capreolus_capreolus_s_001169.png',data_batch_1,4,deer,cifar10,train
b'lippizan_s_000681.png',data_batch_1,7,horse,cifar10,train
b'tabby_s_000512.png',data_batch_1,3,cat,cifar10,train
b'pontoon_s_000271.png',data_batch_1,8,ship,cifar10,train
b'sea_boat_s_001502.png',data_batch_1,8,ship,cifar10,train
b'lark_s_000700.png',data_batch_1,2,bird,cifar10,train
b'leopard_frog_s_001074.png',data_batch_1,6,frog,cifar10,train
b'rana_palustris_s_000022.png',data_batch_1,6,frog,cifar10,train
b'lippizaner_s_001181.png',data_batch_1,7,horse,cifar10,train
b'wagon_s_000155.png',data_batch_1,1,automobile,cifar10,train
b'american_toad_s_001410.png',data_batch_1,6,frog,cifar10,train
b'cargo_vessel_s_000659.png',data_batch_1,8,ship,cifar10,train
b'station_wagon_s_001705.png',data_batch_1,1,automobile,cifar10,train
b'transporter_s_000076.png',data_batch_1,9,truck,cifar10,train
b'broodmare_s_001098.png',data_batch_1,7,horse,cifar10,train
b'passenger_ship_s_000050.png',data_batch_1,8,ship,cifar10,train
b'tabby_cat_s_000484.png',data_batch_1,3,cat,cifar10,train
b'fighter_s_000276.png',data_batch_1,0,airplane,cifar10,train
b'car_s_000506.png',data_batch_1,1,automobile,cifar10,train
b'stealth_fighter_s_000139.png',data_batch_1,0,airplane,cifar10,train
b'pleasure_craft_s_000076.png',data_batch_1,8,ship,cifar10,train
b'cruiser_s_000744.png',data_batch_1,8,ship,cifar10,train
b'tabby_cat_s_002478.png',data_batch_1,3,cat,cifar10,train
b'attack_aircraft_s_000423.png',data_batch_1,0,airplane,cifar10,train
b'stealth_fighter_s_000460.png',data_batch_1,0,airplane,cifar10,train
b'police_cruiser_s_000787.png',data_batch_1,1,automobile,cifar10,train
b'mongrel_s_000381.png',data_batch_1,5,dog,cifar10,train
b'attack_aircraft_s_001166.png',data_batch_1,0,airplane,cifar10,train
b'supertanker_s_000557.png',data_batch_1,8,ship,cifar10,train
b'tugboat_s_000807.png',data_batch_1,8,ship,cifar10,train
b'stud_mare_s_000413.png',data_batch_1,7,horse,cifar10,train
b'lorry_s_001039.png',data_batch_1,9,truck,cifar10,train
b'trailer_truck_s_001496.png',data_batch_1,9,truck,cifar10,train
b'airliner_s_001477.png',data_batch_1,0,airplane,cifar10,train
b'camion_s_001521.png',data_batch_1,9,truck,cifar10,train
b'alces_alces_s_000404.png',data_batch_1,4,deer,cifar10,train
b'automobile_s_000315.png',data_batch_1,1,automobile,cifar10,train
b'tabby_cat_s_001542.png',data_batch_1,3,cat,cifar10,train
b'pickerel_frog_s_000003.png',data_batch_1,6,frog,cifar10,train
b'spring_frog_s_000318.png',data_batch_1,6,frog,cifar10,train
b'roebuck_s_000153.png',data_batch_1,4,deer,cifar10,train
b'reindeer_s_000121.png',data_batch_1,4,deer,cifar10,train
b'male_horse_s_000008.png',data_batch_1,7,horse,cifar10,train
b'dog_s_000052.png',data_batch_1,5,dog,cifar10,train
b'bufo_bufo_s_001959.png',data_batch_1,6,frog,cifar10,train
b'stealth_bomber_s_000492.png',data_batch_1,0,airplane,cifar10,train
b'pilot_boat_s_001819.png',data_batch_1,8,ship,cifar10,train
b'attack_aircraft_s_001187.png',data_batch_1,0,airplane,cifar10,train
b'house_cat_s_000812.png',data_batch_1,3,cat,cifar10,train
b'cassowary_s_000138.png',data_batch_1,2,bird,cifar10,train
b'boat_s_000490.png',data_batch_1,8,ship,cifar10,train
b'wapiti_s_000884.png',data_batch_1,4,deer,cifar10,train
b'bufo_bufo_s_001492.png',data_batch_1,6,frog,cifar10,train
b'delivery_truck_s_000157.png',data_batch_1,9,truck,cifar10,train
b'truck_s_000060.png',data_batch_1,9,truck,cifar10,train
b'stud_mare_s_000506.png',data_batch_1,7,horse,cifar10,train
b'fighter_aircraft_s_000655.png',data_batch_1,0,airplane,cifar10,train
b'true_cat_s_000127.png',data_batch_1,3,cat,cifar10,train
b'tabby_s_000228.png',data_batch_1,3,cat,cifar10,train
b'american_green_toad_s_000007.png',data_batch_1,6,frog,cifar10,train
b'quarter_horse_s_001833.png',data_batch_1,7,horse,cifar10,train
b'odocoileus_hemionus_s_001090.png',data_batch_1,4,deer,cifar10,train
b'tipper_lorry_s_000527.png',data_batch_1,9,truck,cifar10,train
b'compact_car_s_001200.png',data_batch_1,1,automobile,cifar10,train
b'pickerel_frog_s_000242.png',data_batch_1,6,frog,cifar10,train
b'finch_s_000308.png',data_batch_1,2,bird,cifar10,train
b'arabian_s_002456.png',data_batch_1,7,horse,cifar10,train
b'dunnock_s_001476.png',data_batch_1,2,bird,cifar10,train
b'emu_s_002196.png',data_batch_1,2,bird,cifar10,train
b'plane_s_000065.png',data_batch_1,0,airplane,cifar10,train
b'european_toad_s_000360.png',data_batch_1,6,frog,cifar10,train
b'arabian_s_002383.png',data_batch_1,7,horse,cifar10,train
b'dog_s_002098.png',data_batch_1,5,dog,cifar10,train
b'quarter_horse_s_001757.png',data_batch_1,7,horse,cifar10,train
b'rana_temporaria_s_001922.png',data_batch_1,6,frog,cifar10,train
b'cargo_ship_s_001318.png',data_batch_1,8,ship,cifar10,train
b'tip_truck_s_001017.png',data_batch_1,9,truck,cifar10,train
b'biplane_s_001055.png',data_batch_1,0,airplane,cifar10,train
b'camion_s_001255.png',data_batch_1,9,truck,cifar10,train
b'red_deer_s_000756.png',data_batch_1,4,deer,cifar10,train
b'capreolus_capreolus_s_000822.png',data_batch_1,4,deer,cifar10,train
b'lippizaner_s_000840.png',data_batch_1,7,horse,cifar10,train
b'propeller_plane_s_001438.png',data_batch_1,0,airplane,cifar10,train
b'dumper_s_000646.png',data_batch_1,9,truck,cifar10,train
b'capreolus_capreolus_s_000284.png',data_batch_1,4,deer,cifar10,train
b'truck_s_000526.png',data_batch_1,9,truck,cifar10,train
b'bufo_s_001473.png',data_batch_1,6,frog,cifar10,train
b'fire_engine_s_001449.png',data_batch_1,9,truck,cifar10,train
b'elk_s_001164.png',data_batch_1,4,deer,cifar10,train
b'canis_familiaris_s_001319.png',data_batch_1,5,dog,cifar10,train
b'tennessee_walking_horse_s_000005.png',data_batch_1,7,horse,cifar10,train
b'truck_s_000838.png',data_batch_1,9,truck,cifar10,train
b'rhea_s_001649.png',data_batch_1,2,bird,cifar10,train
b'mule_deer_s_002514.png',data_batch_1,4,deer,cifar10,train
b'canis_familiaris_s_000143.png',data_batch_1,5,dog,cifar10,train
b'police_cruiser_s_001073.png',data_batch_1,1,automobile,cifar10,train
b'cervus_sika_s_000273.png',data_batch_1,4,deer,cifar10,train
b'cat_s_001584.png',data_batch_1,3,cat,cifar10,train
b'tipper_lorry_s_000313.png',data_batch_1,9,truck,cifar10,train
b'bufo_americanus_s_001202.png',data_batch_1,6,frog,cifar10,train
b'english_toy_spaniel_s_000735.png',data_batch_1,5,dog,cifar10,train
b'bufo_calamita_s_000043.png',data_batch_1,6,frog,cifar10,train
b'tipper_s_000180.png',data_batch_1,9,truck,cifar10,train
b'tabby_cat_s_000881.png',data_batch_1,3,cat,cifar10,train
b'tabby_cat_s_001644.png',data_batch_1,3,cat,cifar10,train
b'blenheim_spaniel_s_000330.png',data_batch_1,5,dog,cifar10,train
b'attack_aircraft_s_001138.png',data_batch_1,0,airplane,cifar10,train
b'arabian_s_002270.png',data_batch_1,7,horse,cifar10,train
b'cassowary_s_000845.png',data_batch_1,2,bird,cifar10,train
b'wagon_s_000692.png',data_batch_1,1,automobile,cifar10,train
b'tabby_cat_s_000319.png',data_batch_1,3,cat,cifar10,train
b'american_toad_s_000077.png',data_batch_1,6,frog,cifar10,train
b'moose_s_001500.png',data_batch_1,4,deer,cifar10,train
b'airliner_s_001406.png',data_batch_1,0,airplane,cifar10,train
b'fighter_aircraft_s_000966.png',data_batch_1,0,airplane,cifar10,train
b'dunnock_s_000055.png',data_batch_1,2,bird,cifar10,train
b'pekingese_s_002399.png',data_batch_1,5,dog,cifar10,train
b'twinjet_s_000739.png',data_batch_1,0,airplane,cifar10,train
b'automobile_s_002249.png',data_batch_1,1,automobile,cifar10,train
b'airliner_s_000669.png',data_batch_1,0,airplane,cifar10,train
b'wagtail_s_001656.png',data_batch_1,2,bird,cifar10,train
b'tabby_s_001949.png',data_batch_1,3,cat,cifar10,train
b'dump_truck_s_001009.png',data_batch_1,9,truck,cifar10,train
b'freighter_s_000436.png',data_batch_1,8,ship,cifar10,train
b'fallow_deer_s_001171.png',data_batch_1,4,deer,cifar10,train
b'trucking_rig_s_000684.png',data_batch_1,9,truck,cifar10,train
b'ship_s_000249.png',data_batch_1,8,ship,cifar10,train
b'monoplane_s_000416.png',data_batch_1,0,airplane,cifar10,train
b'songbird_s_002066.png',data_batch_1,2,bird,cifar10,train
b'rana_catesbeiana_s_000602.png',data_batch_1,6,frog,cifar10,train
b'red_deer_s_000536.png',data_batch_1,4,deer,cifar10,train
b'elk_s_001583.png',data_batch_1,4,deer,cifar10,train
b'stealth_fighter_s_001313.png',data_batch_1,0,airplane,cifar10,train
b'station_wagon_s_002498.png',data_batch_1,1,automobile,cifar10,train
b'pleasure_boat_s_001949.png',data_batch_1,8,ship,cifar10,train
b'cargo_ship_s_000060.png',data_batch_1,8,ship,cifar10,train
